uri,om_funcionamiento,om_proteccion,om_tipoLuz,om_materialS,geo_long,om_potencia,om_tipoLampara,geo_lat,om_altura,om_tipoSoporte,om_circuitos,om_materialL
http://opendata.caceres.es/recurso/energia/farolas/Farola/3957,S,F,AC,F,-6.381496498122443,250,VSAP,39.481212286322375,12,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3958,S,F,AC,F,-6.381657082943979,250,VSAP,39.48083496717119,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3959,S,F,AC,F,-6.381603929321578,250,VSAP,39.48042704324861,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/396,S,F,F,F,-6.376893518268327,125,VMCC,39.47234645519836,5,C,1,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/3960,S,F,AC,F,-6.38161785132766,250,VSAP,39.480055998317326,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3961,S,F,AC,F,-6.38172231035464,250,VSAP,39.47970467671494,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3962,S,F,AC,F,-6.381373951240819,250,VSAP,39.48082932499052,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3963,S,F,AC,F,-6.381308735836024,250,VSAP,39.480438812496246,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3964,S,F,AC,F,-6.381324979988083,250,VSAP,39.48000592684347,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3965,S,F,AC,F,-6.381407302752943,250,VSAP,39.479636423332096,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3966,S,F,AC,F,-6.381883436932497,250,VSAP,39.47936347387168,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3967,S,F,AC,F,-6.382098577978353,250,VSAP,39.47910306412577,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3968,S,F,AC,F,-6.381555705691457,250,VSAP,39.47933030185737,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3969,S,F,AC,F,-6.381772172429497,250,VSAP,39.479034554975485,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/397,S,F,F,F,-6.376881991589299,125,VMCC,39.47234059244502,5,C,1,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/3970,S,F,AC,F,-6.382336185174037,250,VSAP,39.47885200306918,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3971,S,F,AC,F,-6.382617732257779,250,VSAP,39.47864614006554,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3972,S,F,AC,F,-6.382967347113665,250,VSAP,39.47845065145006,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3973,S,F,AC,F,-6.383362559285889,250,VSAP,39.478256187594724,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3974,S,F,AC,F,-6.381998381509618,250,VSAP,39.47878323780523,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3975,S,F,AC,F,-6.382398235970941,250,VSAP,39.47846509562556,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3976,S,F,AC,F,-6.382747849308351,250,VSAP,39.478269607629464,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3977,S,F,AC,F,-6.383178916267127,250,VSAP,39.47803174305974,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3978,S,F,AC,F,-6.383803034863218,250,VSAP,39.47807158444909,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3979,S,F,AC,F,-6.384276053957437,250,VSAP,39.47793192012002,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/398,N,F,F,F,-6.377020754970483,125,VMCC,39.47218892733972,5,C,1,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/3980,S,F,AC,F,-6.383583535939778,250,VSAP,39.47789054216484,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3981,S,F,AC,F,-6.384092408715278,250,VSAP,39.4777074769489,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3982,S,F,AC,F,-6.38106629953141,70,VSAP,39.48091965148646,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3983,S,F,AC,F,-6.38120636673137,70,VSAP,39.481241115776754,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3984,S,F,AC,F,-6.38137683524332,70,VSAP,39.481563264994946,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3985,S,F,AC,F,-6.381516905023624,70,VSAP,39.48188472896939,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3986,S,F,AC,F,-6.381916462277647,70,VSAP,39.47853381881245,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3987,S,F,AC,F,-6.381581357917477,70,VSAP,39.47895067906128,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3988,S,F,AC,F,-6.382859866027173,70,VSAP,39.477843298257,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3989,S,F,AC,F,-6.382422790992725,70,VSAP,39.47813997266755,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/399,S,F,F,F,-6.377011034267151,125,VMCC,39.47218310536211,5,C,1,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/3990,S,F,AC,F,-6.383379685711027,70,VSAP,39.47764722087352,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3991,S,F,AC,F,-6.383934817037414,70,VSAP,39.47744751365715,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3992,S,F,AC,F,-6.384523494986227,70,VSAP,39.47729129563676,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3993,S,F,AC,F,-6.3851211296785,70,VSAP,39.477175063512014,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3994,S,F,AC,F,-6.389106044762557,70,VSAP,39.47719392948069,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3995,S,F,AC,F,-6.388467665043772,70,VSAP,39.47717958568615,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3996,S,F,AC,F,-6.387825251792465,70,VSAP,39.47714598868753,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3997,S,F,AC,F,-6.387185991224759,70,VSAP,39.47715519588781,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3998,S,F,AC,F,-6.38647653070877,70,VSAP,39.47713482050098,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/3999,S,F,AC,F,-6.38579123069245,70,VSAP,39.47715477347847,4,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4,S,F,AC,F,-6.380651375217787,250,VSAP,39.46841529682184,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/40,S,F,AC,F,-6.380853654316464,150,VSAP,39.46950325296337,6,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/400,S,F,F,F,-6.376999507603826,125,VMCC,39.47217724262089,5,C,1,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/4000,S,F,AC,F,-6.391669736573134,250,VSAP,39.47024328728958,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4001,S,F,AC,F,-6.389694645154272,250,VSAP,39.470688662291465,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4002,S,F,AC,F,-6.39019876856587,250,VSAP,39.470592013993105,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4003,S,F,AC,F,-6.3905424544854,250,VSAP,39.47051901185017,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4004,S,F,AC,F,-6.389963684519144,250,VSAP,39.47065436988403,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4005,S,F,AC,F,-6.39084801917944,250,VSAP,39.47043257829363,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4006,S,F,AC,F,-6.391228990659529,250,VSAP,39.470342529614754,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4007,S,F,AC,F,-6.389377603584207,250,VSAP,39.470768962112466,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4008,S,F,AC,F,-6.391436701945845,250,VSAP,39.46996745160568,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4009,S,F,AC,F,-6.390995957513717,250,VSAP,39.470066693097586,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/401,S,F,AC,F,-6.381546561447177,250,VSAP,39.470080433976456,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4010,S,F,AC,F,-6.390614987300893,250,VSAP,39.470156741055916,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4011,S,F,AC,F,-6.390309423578938,250,VSAP,39.470243174033605,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4012,S,F,AC,F,-6.390047858158523,250,VSAP,39.470383621137344,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4013,S,F,AC,F,-6.389501307208983,250,VSAP,39.47057018315551,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4014,S,F,AC,F,-6.389164855964838,250,VSAP,39.470709561323375,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4015,S,F,AC,F,-6.38890036392725,250,VSAP,39.47079924113485,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4016,S,F,AC,F,-6.388644669667795,250,VSAP,39.47158241105882,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4017,S,F,AC,F,-6.340861341518667,250,VSAP,39.47619371604873,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4018,S,F,AC,F,-6.340874698678481,250,VSAP,39.475825804751395,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4019,S,F,AC,F,-6.341630193646553,250,VSAP,39.47682576118868,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/402,S,F,AC,F,-6.381762000157023,250,VSAP,39.46992002327015,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4020,S,F,AC,F,-6.341478547311284,250,VSAP,39.476824189147095,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4021,S,F,AC,F,-6.34128359458268,250,VSAP,39.4767191291333,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4022,S,F,AC,F,-6.341084726985836,250,VSAP,39.47655512872333,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4023,S,F,AC,F,-6.340941329186039,250,VSAP,39.47637673739644,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4024,S,F,AC,F,-6.340894469412214,250,VSAP,39.47599879526997,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4025,S,F,AC,F,-6.339327058225002,250,VSAP,39.47499236290217,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4026,S,F,AC,F,-6.338809016255668,250,VSAP,39.47474834346059,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4027,S,F,AC,F,-6.340476941908294,250,VSAP,39.475497078336105,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4028,S,F,AC,F,-6.340325298570661,250,VSAP,39.47549550488686,12,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4029,S,F,AC,F,-6.378490859176301,250,VSAP,39.44486593170267,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/403,S,F,AC,F,-6.38197732616532,250,VSAP,39.46976255999446,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4030,S,F,AC,F,-6.378356180617171,250,VSAP,39.4446216375395,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4031,S,F,AC,F,-6.380051487921837,250,VSAP,39.44587425784505,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4032,S,F,AC,F,-6.380294374521407,250,VSAP,39.4456158655877,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4033,S,F,AC,F,-6.380561092336105,250,VSAP,39.445502781825,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4034,S,F,AC,F,-6.38073697979428,250,VSAP,39.44525242710976,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4035,S,F,AC,F,-6.380329022658637,250,VSAP,39.44524647535478,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4036,S,F,AC,F,-6.379293888460341,250,VSAP,39.444858819562945,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4037,S,F,AC,F,-6.378994886156807,250,VSAP,39.445017928254785,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4038,S,F,AC,F,-6.378645087665614,250,VSAP,39.44509084719406,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4039,S,F,AC,F,-6.359128468313948,250,VSAP,39.485807625326416,12,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/404,S,F,AC,F,-6.382212448140817,250,VSAP,39.4695848841371,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4040,S,F,AC,F,-6.359807274550778,250,VSAP,39.485841500752656,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4041,S,F,AC,F,-6.360222400975392,250,VSAP,39.48609232281933,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4042,S,F,AC,F,-6.360572954723157,250,VSAP,39.48631938180525,12,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4043,S,F,AC,F,-6.359646127501347,250,VSAP,39.48601004148042,12,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4044,S,F,AC,F,-6.360060205327851,250,VSAP,39.48626237719275,12,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4045,S,F,AC,F,-6.378814123398901,250,VSAP,39.44529897963252,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4046,S,F,AC,F,-6.378901665831425,250,VSAP,39.445694098313,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4047,S,F,AC,F,-6.380550873183333,250,VSAP,39.44811528574054,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4048,S,F,AC,F,-6.380328071364882,250,VSAP,39.447723154796954,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4049,S,F,AC,F,-6.380093013588615,250,VSAP,39.447307774654135,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/405,S,F,AC,F,-6.382378426570576,250,VSAP,39.46942335809146,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4050,S,F,AC,F,-6.379901192898518,250,VSAP,39.446944809144256,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4051,S,F,AC,F,-6.379738063919202,250,VSAP,39.44655420331641,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4052,S,F,AC,F,-6.379999166060302,250,VSAP,39.447712676361164,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4053,S,F,AC,F,-6.380209612292586,250,VSAP,39.44807480028402,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4054,S,F,AC,F,-6.379792873857539,250,VSAP,39.44734208731989,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4055,S,F,AC,F,-6.379587290197088,250,VSAP,39.44694953324578,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4056,S,F,AC,F,-6.379431521404838,250,VSAP,39.446564136986325,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4057,S,F,AC,F,-6.379655950547195,250,VSAP,39.446258934508464,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4058,S,F,AC,F,-6.37975336324769,250,VSAP,39.446053297741955,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4059,S,F,AC,F,-6.379214496680488,250,VSAP,39.44600898516827,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/406,S,F,AC,F,-6.382023751802478,150,VSAP,39.46923534749463,7,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4060,S,F,AC,F,-6.379316126215273,250,VSAP,39.44621757892158,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4061,S,F,AC,F,-6.374301995258168,250,VSAP,39.4421807882652,10,Br,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4062,S,F,AC,F,-6.373975063462177,250,VSAP,39.4422978125388,10,Br,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4063,S,F,AC,F,-6.373626490553341,250,VSAP,39.44242182420724,10,Br,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4064,S,F,AC,F,-6.37523640649261,250,VSAP,39.44185181329517,10,Br,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4065,S,F,AC,F,-6.374945285941163,250,VSAP,39.44195586641297,10,Br,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4066,S,F,AC,F,-6.37462485383783,250,VSAP,39.44207006642221,10,Br,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4067,S,F,AC,F,-6.373128518588366,250,VSAP,39.44253606220125,10,Br,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4068,S,F,AC,F,-6.405326219958166,250,VSAP,39.47571154284759,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4069,S,F,AC,F,-6.405026483596697,250,VSAP,39.47554440185977,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/407,S,F,AC,F,-6.381457003854779,150,VSAP,39.4692196273812,7,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4070,S,F,AC,F,-6.404901148683949,250,VSAP,39.47571078795617,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4071,S,F,AC,F,-6.404715134547169,250,VSAP,39.47539258604013,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4072,S,F,AC,F,-6.40458558224667,250,VSAP,39.475559868578436,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4073,S,F,AC,F,-6.404389257645754,250,VSAP,39.475247021352644,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4074,S,F,AC,F,-6.404257579917811,250,VSAP,39.47542452521419,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4075,S,F,AC,F,-6.404039907211474,250,VSAP,39.475101290847185,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4076,S,F,AC,F,-6.403937768743343,250,VSAP,39.47530341859565,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4077,S,F,AC,F,-6.403719087554612,250,VSAP,39.47499484550376,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4078,S,F,AC,F,-6.403601658235626,250,VSAP,39.47519239717983,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4079,S,F,AC,F,-6.403360130565606,250,VSAP,39.47488556518436,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/408,S,F,AC,F,-6.380594959154888,150,VSAP,39.46865128382969,7,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4080,S,F,AC,F,-6.403254827770589,250,VSAP,39.47508834232055,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4081,S,F,AC,F,-6.403001172768146,250,VSAP,39.474791958207284,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4082,S,F,AC,F,-6.402903450050048,250,VSAP,39.475009678892356,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4083,S,F,AC,F,-6.402718626519037,250,VSAP,39.47460357430507,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4084,S,F,AC,F,-6.402610072388645,250,VSAP,39.47507483133791,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4085,S,F,AC,F,-6.4026270275822,250,VSAP,39.474428648514255,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4086,S,F,AC,F,-6.402435122467966,250,VSAP,39.47520307858857,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4087,S,F,AC,F,-6.402462559760053,250,VSAP,39.47428776705451,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4088,S,F,AC,F,-6.402241151626527,250,VSAP,39.47528018157497,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4089,S,F,AC,F,-6.402243132898085,250,VSAP,39.47419313334608,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/409,S,F,AC,F,-6.380782031704583,150,VSAP,39.469145393666466,7,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4090,S,F,AC,F,-6.401032216720807,250,VSAP,39.475492322141875,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4091,S,F,AC,F,-6.400855386114352,250,VSAP,39.47558783908225,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4092,S,F,AC,F,-6.394753587988918,250,VSAP,39.46927739515008,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4093,S,F,AC,F,-6.394700306739869,250,VSAP,39.469467480536515,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4094,S,F,AC,F,-6.401975482225369,250,VSAP,39.47531604248497,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4095,S,F,AC,F,-6.402010686179852,250,VSAP,39.47416099968683,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4096,S,F,AC,F,-6.401664485760522,250,VSAP,39.47421821223553,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4097,S,F,AC,F,-6.401469564040493,250,VSAP,39.47433024604945,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4098,S,F,AC,F,-6.401493300900768,250,VSAP,39.47540715049394,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4099,S,F,AC,F,-6.401401268605353,250,VSAP,39.47507816136149,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/41,S,F,AC,F,-6.380894222908991,150,VSAP,39.469704360027485,6,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/410,S,F,AC,F,-6.380759801809604,150,VSAP,39.46923047628599,7,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4100,S,F,AC,F,-6.401309525309454,250,VSAP,39.47445450170207,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4101,S,F,AC,F,-6.401276095173906,250,VSAP,39.47490905930743,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4102,S,F,AC,F,-6.401261546265916,250,VSAP,39.47465666700078,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4103,S,F,AC,F,-6.401056565662801,250,VSAP,39.47479532235262,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4104,S,F,AC,F,-6.401043610959244,250,VSAP,39.47447828320566,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4105,S,F,AC,F,-6.400775893470771,250,VSAP,39.474781475737316,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4106,S,F,AC,F,-6.400769923157441,250,VSAP,39.47447044852754,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4107,S,F,AC,F,-6.400532690440113,250,VSAP,39.474775944819626,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4108,S,F,AC,F,-6.400511349844048,250,VSAP,39.47446565485037,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4109,S,F,AC,F,-6.400289489632646,250,VSAP,39.47477347644262,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/411,S,F,AC,F,-6.380537486768441,150,VSAP,39.46926973290025,7,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4110,S,F,AC,F,-6.40028825110127,250,VSAP,39.4744603028789,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4111,S,F,AC,F,-6.40004206525286,250,VSAP,39.47476893112011,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4112,S,F,AC,F,-6.400050690092316,250,VSAP,39.47445624850378,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4113,S,F,AC,F,-6.399798912650609,250,VSAP,39.474765201558164,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4114,S,F,AC,F,-6.399809370125968,250,VSAP,39.474450127594146,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4115,S,F,AC,F,-6.399554620961801,250,VSAP,39.47476081537947,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4116,S,F,AC,F,-6.399561729265177,250,VSAP,39.47444521606274,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4117,S,F,AC,F,-6.399311968816174,250,VSAP,39.47475610412481,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4118,S,F,AC,F,-6.399315822805377,250,VSAP,39.474440522093396,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4119,S,F,AC,F,-6.399067451663883,250,VSAP,39.47475153169861,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/412,S,F,AC,F,-6.380202297481763,150,VSAP,39.46937432141838,7,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4120,S,F,AC,F,-6.399073752506756,250,VSAP,39.474435824274536,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4121,S,F,AC,F,-6.398824921198083,250,VSAP,39.47474979596166,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4122,S,F,AC,F,-6.398768865979301,250,VSAP,39.474426116357435,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4123,S,F,AC,F,-6.398581412560865,250,VSAP,39.47474623605623,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4124,S,F,AC,F,-6.39851508952375,250,VSAP,39.474404939460946,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4125,S,F,AC,F,-6.39833697481456,250,VSAP,39.47474265483914,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4126,S,F,AC,F,-6.398305229599001,250,VSAP,39.47437807869514,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/4127,S,F,AC,F,-6.398081947045151,250,VSAP,39.47433713352195,10,Ba,1,P
